year,Month,Day,Max (�F),Min (�F),max temp,Min (�C)
1900,7,9,62,56,16.7,13.3
1900,7,10,73,55,22.8,12.8
1900,7,11,64,56,17.8,13.3
1900,7,12,63,55,17.2,12.8
1900,7,13,65,54,18.3,12.2
1900,7,14,65,56,18.3,13.3
1900,7,15,63,52,17.2,11.1
1900,7,16,67,52,19.4,11.1
1900,7,17,64,57,17.8,13.9
1900,7,18,71,56,21.7,13.3
1900,7,19,62,58,16.7,14.4
1900,7,20,62,56,16.7,13.3
1900,7,21,64,57,17.8,13.9
1900,7,22,67,58,19.4,14.4
1900,7,23,65,56,18.3,13.3
1900,7,24,60,56,15.6,13.3
1900,7,25,59,56,15,13.3
1900,7,26,63,56,17.2,13.3
1900,7,27,64,54,17.8,12.2
1900,7,28,57,55,13.9,12.8
1900,7,29,61,55,16.1,12.8
1900,7,30,61,57,16.1,13.9
1900,7,31,64,54,17.8,12.2
1900,8,1,60,55,15.6,12.8
1900,8,2,61,56,16.1,13.3
1900,8,3,58,54,14.4,12.2
1900,8,4,60,53,15.6,11.7
1900,8,5,60,51,15.6,10.6
1900,8,6,57,52,13.9,11.1
1900,8,7,57,54,13.9,12.2
1900,8,8,61,54,16.1,12.2
1900,8,9,60,50,15.6,10
1900,8,10,63,51,17.2,10.6
1900,8,11,60,54,15.6,12.2
1900,8,12,63,54,17.2,12.2
1900,8,13,64,57,17.8,13.9
1900,8,14,68,56,20,13.3
1900,8,15,80,56,26.7,13.3
1900,8,16,72,61,22.2,16.1
1900,8,17,61,58,16.1,14.4
1900,8,18,62,55,16.7,12.8
1900,8,19,59,55,15,12.8
1900,8,20,57,54,13.9,12.2
1900,8,21,64,53,17.8,11.7
1900,8,22,58,55,14.4,12.8
1900,8,23,62,54,16.7,12.2
1900,8,24,62,54,16.7,12.2
1900,8,25,62,57,16.7,13.9
1900,8,26,58,49,14.4,9.4
1900,8,27,59,49,15,9.4
1900,8,28,56,53,13.3,11.7
1900,8,29,59,51,15,10.6
1900,8,30,66,51,18.9,10.6
1900,8,31,62,57,16.7,13.9
1900,9,1,58,56,14.4,13.3
1900,9,2,55,52,12.8,11.1
1900,9,3,57,51,13.9,10.6
1900,9,4,59,53,15,11.7
1900,9,5,60,53,15.6,11.7
1900,9,6,60,53,15.6,11.7
1900,9,7,59,53,15,11.7
1900,9,8,58,55,14.4,12.8
1900,9,9,63,55,17.2,12.8
1900,9,10,58,55,14.4,12.8
1900,9,11,62,55,16.7,12.8
1900,9,12,63,51,17.2,10.6
1900,9,13,66,53,18.9,11.7
1900,9,14,66,53,18.9,11.7
1900,9,15,69,54,20.6,12.2
1900,9,16,68,57,20,13.9
1900,9,17,66,57,18.9,13.9
1900,9,18,60,56,15.6,13.3
1900,9,19,59,51,15,10.6
1900,9,20,60,52,15.6,11.1
1900,9,21,59,53,15,11.7
1900,9,22,61,55,16.1,12.8
1900,9,23,62,49,16.7,9.4
1900,9,24,55,52,12.8,11.1
1900,9,25,54,48,12.2,8.9
1900,9,26,59,46,15,7.8
1900,9,27,56,46,13.3,7.8
1900,9,28,59,53,15,11.7
1900,9,29,57,53,13.9,11.7
1900,9,30,53,49,11.7,9.4
1900,10,1,52,48,11.1,8.9
1900,10,2,49,46,9.4,7.8
1900,10,3,54,44,12.2,6.7
1900,10,4,55,43,12.8,6.1
1900,10,5,54,46,12.2,7.8
1900,10,6,57,45,13.9,7.2
1900,10,7,60,46,15.6,7.8
1900,10,8,56,51,13.3,10.6
1900,10,9,55,51,12.8,10.6
1900,10,10,51,48,10.6,8.9
1900,10,11,55,49,12.8,9.4
1900,10,12,52,47,11.1,8.3
1900,10,13,49,48,9.4,8.9
1900,10,14,48,39,8.9,3.9
1900,10,15,48,39,8.9,3.9
1900,10,16,52,39,11.1,3.9
1900,10,17,52,43,11.1,6.1
1900,10,18,52,43,11.1,6.1
1900,10,19,55,50,12.8,10
1900,10,20,52,48,11.1,8.9
1900,10,21,52,46,11.1,7.8
1900,10,22,54,46,12.2,7.8
1900,10,23,54,51,12.2,10.6
1900,10,24,54,54,12.2,12.2
1900,10,25,49,45,9.4,7.2
1900,10,26,48,40,8.9,4.4
1900,10,27,49,42,9.4,5.6
1900,10,28,45,42,7.2,5.6
1900,10,29,51,39,10.6,3.9
1900,10,30,54,41,12.2,5
1900,10,31,57,47,13.9,8.3
1900,11,1,58,52,14.4,11.1
1900,11,2,57,50,13.9,10
1900,11,3,55,51,12.8,10.6
1900,11,4,50,45,10,7.2
1900,11,5,51,43,10.6,6.1
1900,11,6,48,43,8.9,6.1
1900,11,7,47,43,8.3,6.1
1900,11,8,52,43,11.1,6.1
1900,11,9,46,42,7.8,5.6
1900,11,10,46,38,7.8,3.3
1900,11,11,45,39,7.2,3.9
1900,11,12,50,39,10,3.9
1900,11,13,48,42,8.9,5.6
1900,11,14,48,43,8.9,6.1
1900,11,15,48,39,8.9,3.9
1900,11,16,50,43,10,6.1
1900,11,17,46,45,7.8,7.2
1900,11,18,46,38,7.8,3.3
1900,11,19,43,33,6.1,0.6
1900,11,20,41,34,5,1.1
1900,11,21,44,36,6.7,2.2
1900,11,22,46,36,7.8,2.2
1900,11,23,46,36,7.8,2.2
1900,11,24,48,36,8.9,2.2
1900,11,25,50,41,10,5
1900,11,26,47,40,8.3,4.4
1900,11,27,46,40,7.8,4.4
1900,11,28,48,39,8.9,3.9
1900,11,29,48,45,8.9,7.2
1900,11,30,46,44,7.8,6.7
1900,12,1,44,41,6.7,5
1900,12,2,44,38,6.7,3.3
1900,12,3,46,39,7.8,3.9
1900,12,4,48,40,8.9,4.4
1900,12,5,48,41,8.9,5
1900,12,6,48,46,8.9,7.8
1900,12,7,53,41,11.7,5
1900,12,8,54,42,12.2,5.6
1900,12,9,48,42,8.9,5.6
1900,12,10,51,43,10.6,6.1
1900,12,11,52,45,11.1,7.2
1900,12,12,52,48,11.1,8.9
1900,12,13,50,44,10,6.7
1900,12,14,51,44,10.6,6.7
1900,12,15,48,45,8.9,7.2
1900,12,16,51,46,10.6,7.8
1900,12,17,50,48,10,8.9
1900,12,18,45,43,7.2,6.1
1900,12,19,53,39,11.7,3.9
1900,12,20,55,42,12.8,5.6
1900,12,21,45,43,7.2,6.1
1900,12,22,44,40,6.7,4.4
1900,12,23,46,38,7.8,3.3
1900,12,24,54,40,12.2,4.4
1900,12,25,54,42,12.2,5.6
1900,12,26,43,41,6.1,5
1900,12,27,44,39,6.7,3.9
1900,12,28,44,38,6.7,3.3
1900,12,29,43,39,6.1,3.9
1900,12,30,44,37,6.7,2.8
1900,12,31,45,36,7.2,2.2
1901,1,1,46,39,7.8,3.9
1901,1,2,47,40,8.3,4.4
1901,1,3,46,40,7.8,4.4
1901,1,4,47,42,8.3,5.6
1901,1,5,44,40,6.7,4.4
1901,1,6,36,34,2.2,1.1
1901,1,7,37,33,2.8,0.6
1901,1,8,35,34,1.7,1.1
1901,1,9,40,30,4.4,-1.1
1901,1,10,45,30,7.2,-1.1
1901,1,11,45,40,7.2,4.4
1901,1,12,44,39,6.7,3.9
1901,1,13,48,39,8.9,3.9
1901,1,14,50,43,10,6.1
1901,1,15,47,41,8.3,5
1901,1,16,47,36,8.3,2.2
1901,1,17,46,39,7.8,3.9
1901,1,18,45,39,7.2,3.9
1901,1,19,45,39,7.2,3.9
1901,1,20,49,37,9.4,2.8
1901,1,21,50,43,10,6.1
1901,1,22,45,45,7.2,7.2
1901,1,23,44,40,6.7,4.4
1901,1,24,45,36,7.2,2.2
1901,1,25,42,36,5.6,2.2
1901,1,26,48,34,8.9,1.1
1901,1,27,45,32,7.2,0
1901,1,28,38,34,3.3,1.1
1901,1,29,40,35,4.4,1.7
1901,1,30,41,35,5,1.7
1901,1,31,42,38,5.6,3.3
1901,2,1,44,36,6.7,2.2
1901,2,2,43,39,6.1,3.9
1901,2,3,42,39,5.6,3.9
1901,2,4,44,38,6.7,3.3
1901,2,5,39,37,3.9,2.8
1901,2,6,44,37,6.7,2.8
1901,2,7,44,37,6.7,2.8
1901,2,8,44,42,6.7,5.6
1901,2,9,45,41,7.2,5
1901,2,10,44,40,6.7,4.4
1901,2,11,39,35,3.9,1.7
1901,2,12,42,34,5.6,1.1
1901,2,13,40,37,4.4,2.8
1901,2,14,42,32,5.6,0
1901,2,15,43,34,6.1,1.1
1901,2,16,44,36,6.7,2.2
1901,2,17,44,40,6.7,4.4
1901,2,18,46,41,7.8,5
1901,2,19,46,41,7.8,5
1901,2,20,48,40,8.9,4.4
1901,2,21,44,35,6.7,1.7
1901,2,22,44,36,6.7,2.2
1901,2,23,45,42,7.2,5.6
1901,2,24,45,42,7.2,5.6
1901,2,25,46,43,7.8,6.1
1901,2,26,44,43,6.7,6.1
1901,2,27,44,43,6.7,6.1
1901,2,28,47,39,8.3,3.9
1901,3,1,45,39,7.2,3.9
1901,3,2,43,37,6.1,2.8
1901,3,3,44,36,6.7,2.2
1901,3,4,49,36,9.4,2.2
1901,3,5,44,38,6.7,3.3
1901,3,6,46,36,7.8,2.2
1901,3,7,46,40,7.8,4.4
1901,3,8,44,39,6.7,3.9
1901,3,9,47,40,8.3,4.4
1901,3,10,47,42,8.3,5.6
1901,3,11,47,44,8.3,6.7
1901,3,12,51,44,10.6,6.7
1901,3,13,53,37,11.7,2.8
1901,3,14,44,38,6.7,3.3
1901,3,15,43,39,6.1,3.9
1901,3,16,43,40,6.1,4.4
1901,3,17,44,40,6.7,4.4
1901,3,18,43,36,6.1,2.2
1901,3,19,41,39,5,3.9
1901,3,20,45,37,7.2,2.8
1901,3,21,45,39,7.2,3.9
1901,3,22,42,34,5.6,1.1
1901,3,23,45,35,7.2,1.7
1901,3,24,45,35,7.2,1.7
1901,3,25,36,32,2.2,0
1901,3,26,37,32,2.8,0
1901,3,27,36,29,2.2,-1.7
1901,3,28,38,32,3.3,0
1901,3,29,38,28,3.3,-2.2
1901,3,30,40,30,4.4,-1.1
1901,3,31,44,37,6.7,2.8
1901,4,1,44,37,6.7,2.8
1901,4,2,44,37,6.7,2.8
1901,4,3,46,38,7.8,3.3
1901,4,4,44,34,6.7,1.1
1901,4,5,44,35,6.7,1.7
1901,4,6,50,37,10,2.8
1901,4,7,50,41,10,5
1901,4,8,47,41,8.3,5
1901,4,9,49,41,9.4,5
1901,4,10,46,40,7.8,4.4
1901,4,11,44,39,6.7,3.9
1901,4,12,46,36,7.8,2.2
1901,4,13,47,39,8.3,3.9
1901,4,14,44,41,6.7,5
1901,4,15,44,35,6.7,1.7
1901,4,16,47,39,8.3,3.9
1901,4,17,54,39,12.2,3.9
1901,4,18,51,44,10.6,6.7
1901,4,19,55,44,12.8,6.7
1901,4,20,53,44,11.7,6.7
1901,4,21,55,45,12.8,7.2
1901,4,22,49,47,9.4,8.3
1901,4,23,50,42,10,5.6
1901,4,24,58,39,14.4,3.9
1901,4,25,57,47,13.9,8.3
1901,4,26,54,44,12.2,6.7
1901,4,27,54,42,12.2,5.6
1901,4,28,50,39,10,3.9
1901,4,29,51,41,10.6,5
1901,4,30,50,45,10,7.2
1901,5,1,55,44,12.8,6.7
1901,5,2,58,46,14.4,7.8
1901,5,3,57,47,13.9,8.3
1901,5,4,60,47,15.6,8.3
1901,5,5,49,46,9.4,7.8
1901,5,6,50,43,10,6.1
1901,5,7,49,43,9.4,6.1
1901,5,8,52,42,11.1,5.6
1901,5,9,57,43,13.9,6.1
1901,5,10,60,42,15.6,5.6
1901,5,11,54,44,12.2,6.7
1901,5,12,63,41,17.2,5
1901,5,13,63,45,17.2,7.2
1901,5,14,58,50,14.4,10
1901,5,15,58,48,14.4,8.9
1901,5,16,55,47,12.8,8.3
1901,5,17,55,47,12.8,8.3
1901,5,18,55,48,12.8,8.9
1901,5,19,54,49,12.2,9.4
1901,5,20,61,50,16.1,10
1901,5,21,62,48,16.7,8.9
1901,5,22,60,51,15.6,10.6
1901,5,23,59,46,15,7.8
1901,5,24,63,48,17.2,8.9
1901,5,25,58,50,14.4,10
1901,5,26,56,46,13.3,7.8
1901,5,27,58,49,14.4,9.4
1901,5,28,62,48,16.7,8.9
1901,5,29,58,50,14.4,10
1901,5,30,63,52,17.2,11.1
1901,5,31,62,50,16.7,10
1901,6,1,59,51,15,10.6
1901,6,2,58,50,14.4,10
1901,6,3,61,52,16.1,11.1
1901,6,4,58,51,14.4,10.6
1901,6,5,56,48,13.3,8.9
1901,6,6,59,50,15,10
1901,6,7,61,47,16.1,8.3
1901,6,8,63,47,17.2,8.3
1901,6,9,54,50,12.2,10
1901,6,10,54,47,12.2,8.3
1901,6,11,54,41,12.2,5
1901,6,12,51,45,10.6,7.2
1901,6,13,54,43,12.2,6.1
1901,6,14,54,48,12.2,8.9
1901,6,15,51,44,10.6,6.7
1901,6,16,54,47,12.2,8.3
1901,6,17,54,46,12.2,7.8
1901,6,18,58,48,14.4,8.9
1901,6,19,57,50,13.9,10
1901,6,20,63,51,17.2,10.6
1901,6,21,63,50,17.2,10
1901,6,22,61,50,16.1,10
1901,6,23,55,49,12.8,9.4
1901,6,24,56,50,13.3,10
1901,6,25,57,51,13.9,10.6
1901,6,26,58,51,14.4,10.6
1901,6,27,58,50,14.4,10
1901,6,28,63,48,17.2,8.9
1901,6,29,61,49,16.1,9.4
1901,6,30,61,54,16.1,12.2
1901,7,1,61,51,16.1,10.6
1901,7,2,60,52,15.6,11.1
1901,7,3,69,52,20.6,11.1
1901,7,4,70,57,21.1,13.9
1901,7,5,59,55,15,12.8
1901,7,6,60,53,15.6,11.7
1901,7,7,67,54,19.4,12.2
1901,7,8,70,55,21.1,12.8
1901,7,9,63,56,17.2,13.3
1901,7,10,63,54,17.2,12.2
1901,7,11,62,55,16.7,12.8
1901,7,12,61,54,16.1,12.2
1901,7,13,60,55,15.6,12.8
1901,7,14,68,51,20,10.6
1901,7,15,60,54,15.6,12.2
1901,7,16,67,52,19.4,11.1
1901,7,17,74,57,23.3,13.9
1901,7,18,73,62,22.8,16.7
1901,7,19,62,56,16.7,13.3
1901,7,20,73,51,22.8,10.6
1901,7,21,65,58,18.3,14.4
1901,7,22,56,55,13.3,12.8
1901,7,23,60,52,15.6,11.1
1901,7,24,58,53,14.4,11.7
1901,7,25,56,54,13.3,12.2
1901,7,26,57,52,13.9,11.1
1901,7,27,62,53,16.7,11.7
1901,7,28,58,55,14.4,12.8
1901,7,29,60,54,15.6,12.2
1901,7,30,63,57,17.2,13.9
1901,7,31,69,55,20.6,12.8
1901,8,1,63,60,17.2,15.6
1901,8,2,60,54,15.6,12.2
1901,8,3,60,54,15.6,12.2
1901,8,4,63,54,17.2,12.2
1901,8,5,57,52,13.9,11.1
1901,8,6,58,52,14.4,11.1
1901,8,7,61,54,16.1,12.2
1901,8,8,60,55,15.6,12.8
1901,8,9,64,55,17.8,12.8
1901,8,10,58,55,14.4,12.8
1901,8,11,60,51,15.6,10.6
1901,8,12,59,50,15,10
1901,8,13,65,53,18.3,11.7
1901,8,14,66,56,18.9,13.3
1901,8,15,61,54,16.1,12.2
1901,8,16,60,51,15.6,10.6
1901,8,17,59,52,15,11.1
1901,8,18,61,55,16.1,12.8
1901,8,19,60,53,15.6,11.7
1901,8,20,62,51,16.7,10.6
1901,8,21,71,56,21.7,13.3
1901,8,22,63,58,17.2,14.4
1901,8,23,62,53,16.7,11.7
1901,8,24,64,49,17.8,9.4
1901,8,25,60,57,15.6,13.9
1901,8,26,59,49,15,9.4
1901,8,27,55,49,12.8,9.4
1901,8,28,55,49,12.8,9.4
1901,8,29,60,50,15.6,10
1901,8,30,57,52,13.9,11.1
1901,8,31,55,52,12.8,11.1
1901,9,1,58,51,14.4,10.6
1901,9,2,60,50,15.6,10
1901,9,3,56,46,13.3,7.8
1901,9,4,62,50,16.7,10
1901,9,5,64,52,17.8,11.1
1901,9,6,58,51,14.4,10.6
1901,9,7,64,47,17.8,8.3
1901,9,8,67,52,19.4,11.1
1901,9,9,67,56,19.4,13.3
1901,9,10,58,54,14.4,12.2
1901,9,11,57,54,13.9,12.2
1901,9,12,62,55,16.7,12.8
1901,9,13,59,54,15,12.2
1901,9,14,58,49,14.4,9.4
1901,9,15,59,49,15,9.4
1901,9,16,58,49,14.4,9.4
1901,9,17,57,54,13.9,12.2
1901,9,18,60,50,15.6,10
1901,9,19,61,53,16.1,11.7
1901,9,20,59,55,15,12.8
1901,9,21,60,50,15.6,10
1901,9,22,59,52,15,11.1
1901,9,23,59,54,15,12.2
1901,9,24,58,55,14.4,12.8
1901,9,25,59,52,15,11.1
1901,9,26,60,50,15.6,10
1901,9,27,60,52,15.6,11.1
1901,9,28,62,55,16.7,12.8
1901,9,29,59,55,15,12.8
1901,9,30,60,46,15.6,7.8
1901,10,1,61,48,16.1,8.9
1901,10,2,57,51,13.9,10.6
1901,10,3,55,49,12.8,9.4
1901,10,4,55,49,12.8,9.4
1901,10,5,55,50,12.8,10
1901,10,6,50,48,10,8.9
1901,10,7,49,44,9.4,6.7
1901,10,8,55,43,12.8,6.1
1901,10,9,52,47,11.1,8.3
1901,10,10,52,44,11.1,6.7
1901,10,11,55,45,12.8,7.2
1901,10,12,52,47,11.1,8.3
1901,10,13,54,43,12.2,6.1
1901,10,14,50,43,10,6.1
1901,10,15,51,43,10.6,6.1
1901,10,16,51,38,10.6,3.3
1901,10,17,50,40,10,4.4
1901,10,18,51,43,10.6,6.1
1901,10,19,52,43,11.1,6.1
1901,10,20,50,45,10,7.2
1901,10,21,48,40,8.9,4.4
1901,10,22,50,44,10,6.7
1901,10,23,50,40,10,4.4
1901,10,24,51,41,10.6,5
1901,10,25,49,42,9.4,5.6
1901,10,26,54,43,12.2,6.1
1901,10,27,56,43,13.3,6.1
1901,10,28,60,54,15.6,12.2
1901,10,29,49,47,9.4,8.3
1901,10,30,49,45,9.4,7.2
1901,10,31,52,45,11.1,7.2
1901,11,1,53,44,11.7,6.7
1901,11,2,51,44,10.6,6.7
1901,11,3,54,45,12.2,7.2
1901,11,4,55,47,12.8,8.3
1901,11,5,55,45,12.8,7.2
1901,11,6,51,45,10.6,7.2
1901,11,7,51,48,10.6,8.9
1901,11,8,52,47,11.1,8.3
1901,11,9,52,47,11.1,8.3
1901,11,10,52,48,11.1,8.9
1901,11,11,51,46,10.6,7.8
1901,11,12,42,41,5.6,5
1901,11,13,43,41,6.1,5
1901,11,14,43,36,6.1,2.2
1901,11,15,42,35,5.6,1.7
1901,11,16,47,35,8.3,1.7
1901,11,17,50,36,10,2.2
1901,11,18,52,45,11.1,7.2
1901,11,19,52,47,11.1,8.3
1901,11,20,52,44,11.1,6.7
1901,11,21,51,45,10.6,7.2
1901,11,22,40,37,4.4,2.8
1901,11,23,42,34,5.6,1.1
1901,11,24,46,34,7.8,1.1
1901,11,25,49,41,9.4,5
1901,11,26,49,45,9.4,7.2
1901,11,27,49,47,9.4,8.3
1901,11,28,47,45,8.3,7.2
1901,11,29,49,44,9.4,6.7
1901,11,30,50,44,10,6.7
1901,12,1,50,48,10,8.9
1901,12,2,50,46,10,7.8
1901,12,3,50,47,10,8.3
1901,12,4,48,44,8.9,6.7
1901,12,5,48,44,8.9,6.7
1901,12,6,54,43,12.2,6.1
1901,12,7,50,45,10,7.2
1901,12,8,44,41,6.7,5
1901,12,9,44,33,6.7,0.6
1901,12,10,44,37,6.7,2.8
1901,12,11,43,35,6.1,1.7
1901,12,12,41,34,5,1.1
1901,12,13,42,38,5.6,3.3
1901,12,14,42,37,5.6,2.8
1901,12,15,43,38,6.1,3.3
1901,12,16,44,38,6.7,3.3
1901,12,17,44,35,6.7,1.7
1901,12,18,43,38,6.1,3.3
1901,12,19,43,38,6.1,3.3
1901,12,20,43,38,6.1,3.3
1901,12,21,43,31,6.1,-0.6
1901,12,22,37,31,2.8,-0.6
1901,12,23,41,32,5,0
1901,12,24,44,32,6.7,0
1901,12,25,44,39,6.7,3.9
1901,12,26,42,37,5.6,2.8
1901,12,27,41,37,5,2.8
1901,12,28,45,33,7.2,0.6
1901,12,29,48,39,8.9,3.9
1901,12,30,48,40,8.9,4.4
1901,12,31,47,45,8.3,7.2
1902,1,1,47,40,8.3,4.4
1902,1,2,50,42,10,5.6
1902,1,3,50,47,10,8.3
1902,1,4,45,44,7.2,6.7
1902,1,5,48,39,8.9,3.9
1902,1,6,48,44,8.9,6.7
1902,1,7,48,46,8.9,7.8
1902,1,8,48,44,8.9,6.7
1902,1,9,47,44,8.3,6.7
1902,1,10,42,41,5.6,5
1902,1,11,40,36,4.4,2.2
1902,1,12,43,34,6.1,1.1
1902,1,13,39,34,3.9,1.1
1902,1,14,46,30,7.8,-1.1
1902,1,15,49,30,9.4,-1.1
1902,1,16,49,45,9.4,7.2
1902,1,17,43,40,6.1,4.4
1902,1,18,45,39,7.2,3.9
1902,1,19,49,40,9.4,4.4
1902,1,20,49,44,9.4,6.7
1902,1,21,49,47,9.4,8.3
1902,1,22,49,44,9.4,6.7
1902,1,23,48,45,8.9,7.2
1902,1,24,39,37,3.9,2.8
1902,1,25,40,32,4.4,0
1902,1,26,37,31,2.8,-0.6
1902,1,27,43,31,6.1,-0.6
1902,1,28,40,33,4.4,0.6
1902,1,29,41,33,5,0.6
1902,1,30,38,31,3.3,-0.6
1902,1,31,40,28,4.4,-2.2
1902,2,1,42,31,5.6,-0.6
1902,2,2,43,37,6.1,2.8
1902,2,3,43,38,6.1,3.3
1902,2,4,40,37,4.4,2.8
1902,2,5,38,34,3.3,1.1
1902,2,6,40,35,4.4,1.7
1902,2,7,38,34,3.3,1.1
1902,2,8,37,32,2.8,0
1902,2,9,38,32,3.3,0
1902,2,10,37,33,2.8,0.6
1902,2,11,36,32,2.2,0
1902,2,12,40,32,4.4,0
1902,2,13,37,30,2.8,-1.1
1902,2,14,42,29,5.6,-1.7
1902,2,15,40,33,4.4,0.6
1902,2,16,42,32,5.6,0
1902,2,17,43,33,6.1,0.6
1902,2,18,43,36,6.1,2.2
1902,2,19,43,36,6.1,2.2
1902,2,20,41,33,5,0.6
1902,2,21,44,34,6.7,1.1
1902,2,22,48,37,8.9,2.8
1902,2,23,52,43,11.1,6.1
1902,2,24,50,45,10,7.2
1902,2,25,49,43,9.4,6.1
1902,2,26,43,40,6.1,4.4
1902,2,27,48,37,8.9,2.8
1902,2,28,48,39,8.9,3.9
1902,3,1,49,40,9.4,4.4
1902,3,2,48,43,8.9,6.1
1902,3,3,47,42,8.3,5.6
1902,3,4,51,43,10.6,6.1
1902,3,5,47,43,8.3,6.1
1902,3,6,46,44,7.8,6.7
1902,3,7,47,45,8.3,7.2
1902,3,8,46,44,7.8,6.7
1902,3,9,48,43,8.9,6.1
1902,3,10,47,43,8.3,6.1
1902,3,11,49,42,9.4,5.6
1902,3,12,48,43,8.9,6.1
1902,3,13,48,39,8.9,3.9
1902,3,14,49,42,9.4,5.6
1902,3,15,48,40,8.9,4.4
1902,3,16,49,42,9.4,5.6
1902,3,17,50,45,10,7.2
1902,3,18,47,47,8.3,8.3
1902,3,19,47,39,8.3,3.9
1902,3,20,43,37,6.1,2.8
1902,3,21,44,36,6.7,2.2
1902,3,22,44,36,6.7,2.2
1902,3,23,42,38,5.6,3.3
1902,3,24,40,32,4.4,0
1902,3,25,43,34,6.1,1.1
1902,3,26,42,34,5.6,1.1
1902,3,27,46,35,7.8,1.7
1902,3,28,48,42,8.9,5.6
1902,3,29,48,43,8.9,6.1
1902,3,30,47,34,8.3,1.1
1902,3,31,48,40,8.9,4.4
1902,4,1,45,41,7.2,5
1902,4,2,48,38,8.9,3.3
1902,4,3,43,35,6.1,1.7
1902,4,4,46,35,7.8,1.7
1902,4,5,46,39,7.8,3.9
1902,4,6,45,40,7.2,4.4
1902,4,7,49,34,9.4,1.1
1902,4,8,48,39,8.9,3.9
1902,4,9,49,39,9.4,3.9
1902,4,10,50,41,10,5
1902,4,11,48,42,8.9,5.6
1902,4,12,48,33,8.9,0.6
1902,4,13,48,35,8.9,1.7
1902,4,14,50,39,10,3.9
1902,4,15,56,38,13.3,3.3
1902,4,16,54,40,12.2,4.4
1902,4,17,52,40,11.1,4.4
1902,4,18,54,40,12.2,4.4
1902,4,19,52,45,11.1,7.2
1902,4,20,56,46,13.3,7.8
1902,4,21,58,47,14.4,8.3
1902,4,22,55,48,12.8,8.9
1902,4,23,55,45,12.8,7.2
1902,4,24,55,41,12.8,5
1902,4,25,56,45,13.3,7.2
1902,4,26,52,46,11.1,7.8
1902,4,27,51,43,10.6,6.1
1902,4,28,52,41,11.1,5
1902,4,29,52,41,11.1,5
1902,4,30,49,46,9.4,7.8
1902,5,1,49,45,9.4,7.2
1902,5,2,49,44,9.4,6.7
1902,5,3,48,43,8.9,6.1
1902,5,4,48,41,8.9,5
1902,5,5,46,40,7.8,4.4
1902,5,6,46,39,7.8,3.9
1902,5,7,48,42,8.9,5.6
1902,5,8,49,43,9.4,6.1
1902,5,9,52,44,11.1,6.7
1902,5,10,52,39,11.1,3.9
1902,5,11,50,45,10,7.2
1902,5,12,48,43,8.9,6.1
1902,5,13,48,38,8.9,3.3
1902,5,14,48,39,8.9,3.9
1902,5,15,51,40,10.6,4.4
1902,5,16,50,40,10,4.4
1902,5,17,49,41,9.4,5
1902,5,18,48,38,8.9,3.3
1902,5,19,47,42,8.3,5.6
1902,5,20,47,38,8.3,3.3
1902,5,21,52,40,11.1,4.4
1902,5,22,51,44,10.6,6.7
1902,5,23,54,46,12.2,7.8
1902,5,24,54,48,12.2,8.9
1902,5,25,53,46,11.7,7.8
1902,5,26,53,46,11.7,7.8
1902,5,27,54,47,12.2,8.3
1902,5,28,51,43,10.6,6.1
1902,5,29,53,40,11.7,4.4
1902,5,30,49,41,9.4,5
1902,5,31,49,42,9.4,5.6
1902,6,1,52,42,11.1,5.6
1902,6,2,62,42,16.7,5.6
1902,6,3,60,48,15.6,8.9
1902,6,4,65,50,18.3,10
1902,6,5,60,50,15.6,10
1902,6,6,58,49,14.4,9.4
1902,6,7,50,43,10,6.1
1902,6,8,51,45,10.6,7.2
1902,6,9,50,44,10,6.7
1902,6,10,51,44,10.6,6.7
1902,6,11,52,40,11.1,4.4
1902,6,12,54,44,12.2,6.7
1902,6,13,52,40,11.1,4.4
1902,6,14,49,44,9.4,6.7
1902,6,15,52,45,11.1,7.2
1902,6,16,55,47,12.8,8.3
1902,6,17,55,46,12.8,7.8
1902,6,18,59,46,15,7.8
1902,6,19,58,50,14.4,10
1902,6,20,55,49,12.8,9.4
1902,6,21,61,49,16.1,9.4
1902,6,22,64,49,17.8,9.4
1902,6,23,64,56,17.8,13.3
1902,6,24,68,54,20,12.2
1902,6,25,64,56,17.8,13.3
1902,6,26,74,56,23.3,13.3
1902,6,27,65,57,18.3,13.9
1902,6,28,67,51,19.4,10.6
1902,6,29,69,51,20.6,10.6
1902,6,30,72,54,22.2,12.2
1902,7,1,57,50,13.9,10
1902,7,2,61,47,16.1,8.3
1902,7,3,59,52,15,11.1
1902,7,4,62,54,16.7,12.2
1902,7,5,62,52,16.7,11.1
1902,7,6,61,54,16.1,12.2
1902,7,7,60,52,15.6,11.1
1902,7,8,59,52,15,11.1
1902,7,9,59,54,15,12.2
1902,7,10,55,48,12.8,8.9
1902,7,11,58,42,14.4,5.6
1902,7,12,58,48,14.4,8.9
1902,7,13,59,53,15,11.7
1902,7,14,61,55,16.1,12.8
1902,7,15,61,54,16.1,12.2
1902,7,16,60,54,15.6,12.2
1902,7,17,57,53,13.9,11.7
1902,7,18,57,50,13.9,10
1902,7,19,58,52,14.4,11.1
1902,7,20,57,48,13.9,8.9
1902,7,21,56,48,13.3,8.9
1902,7,22,57,50,13.9,10
1902,7,23,55,49,12.8,9.4
1902,7,24,55,47,12.8,8.3
1902,7,25,58,48,14.4,8.9
1902,7,26,53,48,11.7,8.9
1902,7,27,57,49,13.9,9.4
1902,7,28,62,49,16.7,9.4
